address,full_address,latitude,longitude,planning_area,region,Nearest_MRT_Station,latitude_mrt,longitude_mrt,Distance_to_Nearest_MRT_km,Walking_Time_to_Nearest_MRT_min,price,unit_type,room_type,room_size_sqft,status,updated_date,link
43 Sims Drive,"43, Sims Drive, Geylang, Southeast, 380043, Singapore",1.3170076499999999,103.87649727644649,Geylang,Central,GEYLANG BAHRU MRT STATION,1.321505838,103.8719006,0.715044156470845,8.58052987765014,1200.0,HDB,Common room,150.0,FULLY FURNISHED,2023-09-02,https://99.co/singapore/rooms/property/43-sims-drive-hdb-SHVvXrAy5PCy5HdRfomPPo
511 Guillemard Rd,"R&R Beauty Studio, 511, Guillemard Road, Geylang, Southeast, 399849, Singapore",1.3141588,103.8918291,Geylang,Central,PAYA LEBAR MRT STATION,1.318112082,103.8930604,0.4604025691087556,5.524830829305067,1480.0,Condo,Common room,150.0,FULLY FURNISHED,2023-09-02,https://99.co/singapore/rooms/property/grandlink-square-condo-Zkfe6KKtTr8P9nyTZoeU6b
10 Lorong 27 Geylang,"The Alcove, 10, Lorong 27 Geylang, Geylang, Southeast, 388199, Singapore",1.3143356499999999,103.8838806,Geylang,Central,ALJUNIED MRT STATION,1.316432612,103.882906,0.25711273388729017,3.085352806647482,1400.0,Condo,Common room,150.0,FULLY FURNISHED,2023-09-02,https://99.co/singapore/rooms/property/the-alcove-condo-YZkWSfWjmbBxJWruphSrGx
178 Jln Eunos,"The Navian, 178, Jalan Eunos, Bedok, Northeast, 419530, Singapore",1.3277879000000001,103.90627822150901,Bedok,East,UBI MRT STATION,1.329956826,103.8992525,0.8174033908570387,9.808840690284464,1380.0,Condo,Common room,130.0,FULLY FURNISHED,2023-09-02,https://99.co/singapore/rooms/property/the-navian-condo-dZmEbDDsG7gvHAHiFCxy7b
74 Bedok North Road,"74, Bedok North Road, Tanah Merah Green, Bedok, Southeast, 460074, Singapore",1.3275114000000001,103.9422840670866,Bedok,East,TANAH MERAH MRT STATION,1.327187135,103.9463465,0.4530378439442929,5.4364541273315155,350.0,HDB,Common room,60.0,PARTIALLY FURNISHED,2023-09-02,https://99.co/singapore/rooms/property/74-bedok-north-road-hdb-eg4BDbe9QaEffVzfjXTPWT
171 Woodlands Street 11,"171, Woodlands Street 11, Woodlands, Northwest, 730171, Singapore",1.4340454999999999,103.77654480205365,Woodlands,North,MARSILING MRT STATION,1.432514421,103.7740715,0.3233765411637597,3.8805184939651167,600.0,HDB,Common room,60.0,FULLY FURNISHED,2023-09-02,https://99.co/singapore/rooms/property/171-woodlands-street-11-hdb-SZezXUoHHptNXqQNKQnadH
101 Hougang Avenue 1,"Hougang Avenue 1, Hougang, Northeast, 530211, Singapore",1.360853,103.8883643,Hougang,North-East,KOVAN MRT STATION,1.360179171,103.8850649,0.3743480704999413,4.492176845999295,550.0,HDB,Common room,60.0,PARTIALLY FURNISHED,2023-09-02,https://99.co/singapore/rooms/property/101-hougang-avenue-1-hdb-yetK47neyv8mRX3HhbWfnk
403 Sin Ming Avenue,"403, Sin Ming Avenue, Sin Ming, Bishan, Central, 576442, Singapore",1.36283175,103.83311704901047,Bishan,Central,BRIGHT HILL MRT STATION,1.363308098,103.832936,0.05666225648380265,0.6799470778056318,850.0,HDB,Common room,60.0,PARTIALLY FURNISHED,2023-09-02,https://99.co/singapore/rooms/property/403-sin-ming-avenue-hdb-bCLyhFnTAgv8jJ2UtsrcRF
1 Jln Naung,"1, Jalan Naung, Hougang, Northeast, 537670, Singapore",1.3678966,103.89251255516618,Hougang,North-East,HOUGANG MRT STATION,1.371292292,103.8923805,0.37786897260487134,4.534427671258456,1800.0,Condo,Common room,73.0,FULLY FURNISHED,2023-09-02,https://99.co/singapore/rooms/property/naung-residence-condo-74JqmoYkZ3AsCm4ysEK6Dv
1 Jln Naung,"1, Jalan Naung, Hougang, Northeast, 537670, Singapore",1.3678966,103.89251255516618,Hougang,North-East,HOUGANG MRT STATION,1.371292292,103.8923805,0.37786897260487134,4.534427671258456,2800.0,Condo,Master room,212.0,FULLY FURNISHED,2023-09-02,https://99.co/singapore/rooms/property/naung-residence-condo-CcmitDkure34QCdiZNAfxK
22 St. Michael's Rd,"Sunville, 22, Saint Michael's Road, Kallang, Central, 327981, Singapore",1.3269083,103.86425589908686,Kallang,Central,POTONG PASIR MRT STATION,1.331379525,103.8690557,0.7293026465790575,8.75163175894869,1900.0,Condo,Whole unit,1316.0,FULLY FURNISHED,2023-09-02,https://99.co/singapore/rooms/property/sunville-condo-PmnYGLhDtbq3AFzfqzCcjo
24 Balam Road,"24, Balam Road, Balam Gardens, Geylang, Southeast, 370024, Singapore",1.3302447499999999,103.88756665741059,Geylang,Central,MACPHERSON MRT STATION,1.326345372,103.890287,0.528631440163472,6.343577281961664,1600.0,HDB,Common room,645.0,PARTIALLY FURNISHED,2023-09-02,https://99.co/singapore/rooms/property/24-balam-road-hdb-LcVbSHSfxsSgsPdr63Ptxg
Sea Breeze Terrace,"Central, 178957, Singapore",1.352083,103.819836,,,UPPER THOMSON MRT STATION,1.354411853,103.8329382,1.4793332920125615,17.75199950415074,1800.0,Terraced House,Master room,200.0,FULLY FURNISHED,2023-09-02,https://99.co/singapore/rooms/property/sea-breeze-avenue-landed-UPvqbbN6nU4XEZYZ6AzrC6
494D Tampines Street 43,"494D, Tampines Street 43, Tampines, Northeast, 524494, Singapore",1.3638108,103.95350655547122,Tampines,East,TAMPINES EAST MRT STATION,1.356191483,103.9546345,0.8564574661841284,10.277489594209541,1200.0,HDB,Master room,110.0,FULLY FURNISHED,2023-09-02,https://99.co/singapore/rooms/property/494d-tampines-street-43-hdb-EdQdDgTNTJXKJhkKuBNcFJ
354 Tampines Street 33,"354, Tampines Street 33, Tampines, Northeast, 520354, Singapore",1.35473505,103.96253704264473,Tampines,East,TAMPINES EAST MRT STATION,1.356191483,103.9546345,0.8932796696536216,10.71935603584346,1200.0,HDB,Master room,200.0,FULLY FURNISHED,2023-09-02,https://99.co/singapore/rooms/property/354-tampines-street-33-hdb-dfTCiSyRqzGBpxFZhGd9TS
119 Hougang Avenue 1,"Hougang Avenue 1, Tai Seng, Southeast, 532175, Singapore",1.3496928,103.8881122,Hougang,North-East,BARTLEY MRT STATION,1.342828338,103.8797589,1.2020369201565049,14.424443041878058,950.0,HDB,Common room,150.0,FULLY FURNISHED,2023-09-02,https://99.co/singapore/rooms/property/119-hougang-avenue-1-hdb-FYgqNrVDvssvD5ZfwN4r7B
632 Hougang Avenue 8,"PCF Sparkletots Preschool @ Ang Mo Kio-Hougang Blk 632, 632, Hougang Avenue 8, Hougang, Northeast, 530631, Singapore",1.3707747,103.8810836,Hougang,North-East,HOUGANG MRT STATION,1.371292292,103.8923805,1.2571165037688892,15.08539804522667,1100.0,HDB,Master room,180.0,PARTIALLY FURNISHED,2023-09-02,https://99.co/singapore/rooms/property/632-hougang-avenue-8-hdb-XoTKUZy5CGUSHcFzjz96js
132 Tanjong Rhu Rd,"Tanjong Rhu Road, Tanjong Rhu, Kallang, Southeast, 397693, Singapore",1.2965251,103.875222,Kallang,Central,STADIUM MRT STATION,1.30284063,103.8753503,0.7023997156313816,8.42879658757658,3500.0,Condo,Master room,250.0,FULLY FURNISHED,2023-09-02,https://99.co/singapore/rooms/property/pebble-bay-condo-5qyEn2msheovc5yMEMwjXo
56 Bukit Batok East Ave 5,"Regent Heights Tower A, 56, Bukit Batok East Avenue 5, Bukit Batok, Southwest, 659804, Singapore",1.35300475,103.75606884732588,Bukit Batok,West,BUKIT GOMBAK MRT STATION,1.358761857,103.7518935,0.790720603000549,9.488647236006587,1200.0,Condo,Master room,200.0,FULLY FURNISHED,2023-09-02,https://99.co/singapore/rooms/property/regent-heights-condo-KkWsJBDWV3ythtKyZoL5JF
Tembeling Lodge,"Tembeling Lane, Joo Chiat, Geylang, Southeast, 427766, Singapore",1.3139803,103.9011028,Geylang,Central,EUNOS MRT STATION,1.319778952,103.9032525,0.68764091920837,8.25169103050044,1949.0,Semi-D,Master room,300.0,FULLY FURNISHED,2023-09-02,https://99.co/singapore/rooms/property/tembeling-road-landed-DRvGThvFJCfobPxzUKE2XH
6 Marina Boulevard,"Marina Boulevard, Straits View, Central, 018940, Singapore",1.277909,103.8586195,Straits View,Central,BAYFRONT MRT STATION,1.281873788,103.8590798,0.4438239916461146,5.325887899753375,2413.0,Condo,Whole unit,861.0,FULLY FURNISHED,2023-09-02,https://99.co/singapore/rooms/property/the-sail-marina-bay-condo-6z4frAquSzuY5dajG99DnL
Lakeside Grove,"Lakeside Grove, Jurong West, Southwest, Singapore",1.33960685,103.71791420157257,Jurong West,West,LAKESIDE MRT STATION,1.344259249,103.7209493,0.6176233760439185,7.411480512527022,1600.0,Terraced House,Master room,400.0,FULLY FURNISHED,2023-09-02,https://99.co/singapore/rooms/property/corporation-walk-landed-7bBJajsYYThpWZwPm6xfDE
175B Bencoolen St,"Bencoolen Street, Selegie, Rochor, Central, 189969, Singapore",1.3028645,103.8536275,Rochor,Central,ROCHOR MRT STATION,1.303916484,103.8524217,0.1779074242259794,2.134889090711753,2600.0,Condo,Master room,200.0,FULLY FURNISHED,2023-09-02,https://99.co/singapore/rooms/property/burlington-square-condo-65mSamMYXC9D8eRNHKuiu5
23 Balam Road,"23, Balam Road, Balam Gardens, Geylang, Southeast, 370023, Singapore",1.3309883999999998,103.88650176792441,Geylang,Central,TAI SENG MRT STATION,1.335433322,103.8881949,0.5288774377789777,6.346529253347732,950.0,HDB,Common room,150.0,FULLY FURNISHED,2023-09-02,https://99.co/singapore/rooms/property/23-balam-road-hdb-SghBFsrERXF3cCUZRL9vyq
8 Holland Avenue,"8, Holland Avenue, Ghim Moh, Queenstown, Northwest, 271008, Singapore",1.30669335,103.7945352597159,Queenstown,Central,BUONA VISTA MRT STATION,1.307183467,103.7901915,0.4859440608368441,5.83132873004213,1250.0,HDB,Master room,136.0,PARTIALLY FURNISHED,2023-09-02,https://99.co/singapore/rooms/property/8-holland-avenue-hdb-jwqkPAayawrB3XttjzeDZi
474 Sembawang Drive,"474, Sembawang Drive, Sembawang, Northwest, 750474, Singapore",1.45081515,103.81671572157873,Sembawang,North,SEMBAWANG MRT STATION,1.449050821,103.8200461,0.4189729196412998,5.027675035695598,850.0,HDB,Common room,120.0,FULLY FURNISHED,2023-09-02,https://99.co/singapore/rooms/property/474-sembawang-drive-hdb-6SWCpuXCySGiEVhL84jyk2
797 Woodlands Drive 72,"Woodlands Drive 72, Woodlands, Northwest, 734682, Singapore",1.4426272,103.8047959,Woodlands,North,ADMIRALTY MRT STATION,1.440585001,103.800988,0.4803505207637986,5.764206249165583,1000.0,HDB,Common room,150.0,FULLY FURNISHED,2023-09-02,https://99.co/singapore/rooms/property/797-woodlands-drive-72-hdb-kk5MWgSrN2LfnQxs8zWMzK
512 Choa Chu Kang Street 51,"Choa Chu Kang Street 51, Choa Chu Kang, Southwest, 689333, Singapore",1.3907414,103.742119,Choa Chu Kang,West,CHOA CHU KANG MRT STATION,1.385361693,103.7443409,0.6471811262112588,7.766173514535105,750.0,HDB,Common room,150.0,FULLY FURNISHED,2023-09-02,https://99.co/singapore/rooms/property/512-choa-chu-kang-street-51-hdb-gFYdxaMy9fZWVEh89rHtsb
465A Clementi Avenue 1,"Clementi Peaks, 465A, Clementi Avenue 1, The Clementview, Clementi, Southwest, 121465, Singapore",1.3093705,103.76738447879126,Clementi,West,CLEMENTI MRT STATION,1.314954492,103.7652989,0.6627844902066875,7.95341388248025,1750.0,HDB,Common room,90.0,FULLY FURNISHED,2023-09-02,https://99.co/singapore/rooms/property/465a-clementi-avenue-1-hdb-iBPHKfXnxsTViUXGcXW6yN
103A Depot Road,"103A, Depot Road, Bukit Merah, Southwest, 109670, Singapore",1.28071795,103.81353592532155,Bukit Merah,Central,REDHILL MRT STATION,1.289562726,103.8168167,1.0489408882768114,12.587290659321738,1200.0,HDB,Common room,180.0,FULLY FURNISHED,2023-09-02,https://99.co/singapore/rooms/property/103a-depot-road-hdb-CRmf24u7jqfzJYWZivy7aK
180A Bencoolen St,"Bencoolen Street, Selegie, Rochor, Central, 189969, Singapore",1.3028645,103.8536275,Rochor,Central,ROCHOR MRT STATION,1.303916484,103.8524217,0.1779074242259794,2.134889090711753,2950.0,Condo,Master room,300.0,FULLY FURNISHED,2023-09-02,https://99.co/singapore/rooms/property/the-bencoolen-condo-ffHTpEyhRccT2pMSsnAhpD
180A Bencoolen St,"Bencoolen Street, Selegie, Rochor, Central, 189969, Singapore",1.3028645,103.8536275,Rochor,Central,ROCHOR MRT STATION,1.303916484,103.8524217,0.1779074242259794,2.134889090711753,1950.0,Condo,Master room,200.0,FULLY FURNISHED,2023-09-02,https://99.co/singapore/rooms/property/the-bencoolen-condo-JwNFbfhgB8Srf4RYa3BuS6
669B Edgefield Plains,"669B, Edgefield Plains, Waterway East, Punggol, Northeast, 822669, Singapore",1.4048129500000002,103.9142489232469,Punggol,North-East,OASIS LRT STATION,1.402286677,103.9127274,0.3278968390579834,3.9347620686958007,850.0,HDB,Common room,150.0,FULLY FURNISHED,2023-09-02,https://99.co/singapore/rooms/property/669b-edgefield-plains-hdb-fFNiXPo9JUJEWM523NuPjE
1 Kim Seng Walk,"Kim Seng Walk, Singapore River, Central, 247731, Singapore",1.2946304,103.8311691,Singapore River,Central,TIONG BAHRU MRT STATION,1.286193393,103.8270194,1.0454355409309601,12.545226491171523,1700.0,Condo,Common room,135.0,FULLY FURNISHED,2023-09-02,https://99.co/singapore/rooms/property/tiara-condo-qSEDPM5Q8nXvREqCpQSpaE
46 Marine Crescent,"46, Marine Crescent, Marine Crescent Gardens, Marine Parade, Southeast, 440046, Singapore",1.3051251499999998,103.91266153847155,Marine Parade,Central,KEMBANGAN MRT STATION,1.321038249,103.9129494,1.7697452129026896,21.236942554832275,1500.0,HDB,Common room,130.0,FULLY FURNISHED,2023-09-02,https://99.co/singapore/rooms/property/46-marine-crescent-hdb-2KTfb26nawCStJ9zQgL7f7
36 Sturdee Rd,"Kerrisdale, 36, Sturdee Road, Kallang, Central, 207855, Singapore",1.3135483,103.85836804552847,Kallang,Central,FARRER PARK MRT STATION,1.31235984,103.8541771,0.4842694175340621,5.8112330104087455,2100.0,Condo,Common room,180.0,FULLY FURNISHED,2023-09-02,https://99.co/singapore/rooms/property/kerrisdale-condo-i77w6jgC8Lr8cibXmHUyQ6
320 Ubi Avenue 1,"320, Ubi Avenue 1, Geylang, Southeast, 400320, Singapore",1.32875065,103.90423372040766,Geylang,Central,UBI MRT STATION,1.329956826,103.8992525,0.5697485545051846,6.836982654062215,1800.0,HDB,Master room,200.0,FULLY FURNISHED,2023-09-02,https://99.co/singapore/rooms/property/320-ubi-avenue-1-hdb-NaXYPHpgRiBaPJLZDRtzX9
14 Mount Elizabeth,"Elizabeth Towers, 14, Mount Elizabeth, Cairnhill, Newton, Central, 228510, Singapore",1.3059089,103.83635693009344,Newton,Central,ORCHARD MRT STATION,1.303981012,103.8322415,0.5052305546837312,6.062766656204775,3000.0,Condo,Master room,250.0,FULLY FURNISHED,2023-09-02,https://99.co/singapore/rooms/property/elizabeth-towers-condo-3TM8wunvNw4xKYtmnALGbF
32 Flora Dr,"Flora Drive, Changi, Southeast, 507657, Singapore",1.3549031,103.9665727,Changi,East,TAMPINES EAST MRT STATION,1.356191483,103.9546345,1.3348060140955964,16.017672169147158,1200.0,Condo,Common room,150.0,FULLY FURNISHED,2023-09-02,https://99.co/singapore/rooms/property/palm-isles-condo-PAQRd2Y4dLj4bkSq6H2t4L
75 Beach Rd,"Coliwoo 75BR, 75, Beach Road, Bras Basah, Downtown Core, Central, 189689, Singapore",1.2970888,103.8563917,Downtown Core,Central,BUGIS MRT STATION,1.300465076,103.8557064,0.3830763577317007,4.596916292780408,3400.0,Condo,Common room,220.0,FULLY FURNISHED,2023-09-01,https://99.co/singapore/rooms/property/75br-condo-7w7wLUXmWnb7grLbJhuTCU
81 Amber Rd,"81, Amber Road, The Shore Residences, Marine Parade, Southeast, 439893, Singapore",1.3027894,103.90085145436535,Marine Parade,Central,DAKOTA MRT STATION,1.308382639,103.8886626,1.490905309938715,17.89086371926458,2200.0,Condo,Common room,110.0,FULLY FURNISHED,2023-09-01,https://99.co/singapore/rooms/property/the-shore-residences-condo-k3F9AaBRkeU9xUm8GFAvGy
782 Pasir Ris Street 71,"782, Pasir Ris Street 71, Pasir Ris, Northeast, 510782, Singapore",1.3733675,103.93889665649704,Pasir Ris,East,PASIR RIS MRT STATION,1.372983774,103.9492681,1.1537099930216712,13.844519916260055,1050.0,HDB,Common room,150.0,FULLY FURNISHED,2023-09-01,https://99.co/singapore/rooms/property/782-pasir-ris-street-71-hdb-RrCVLpsferERmpkYmoYBsc
33 Jalan Bahagia,"33, Jalan Bahagia, Novena, Central, 320022, Singapore",1.3266863500000001,103.85839780899073,Novena,Central,BOON KENG MRT STATION,1.319395706,103.8616865,0.8893037151695318,10.671644582034382,950.0,HDB,Common room,150.0,FULLY FURNISHED,2023-09-01,https://99.co/singapore/rooms/property/33-jalan-bahagia-hdb-GmWPnE8iXRAx2KY7iLNvW7
271A Jurong West Street 24,"271A, Jurong West Street 24, Wenya, Jurong West, Southwest, 641271, Singapore",1.35087815,103.70417640538912,Jurong West,West,BOON LAY MRT STATION,1.338604055,103.7060646,1.380863367227099,16.570360406725186,1000.0,HDB,Common room,150.0,FULLY FURNISHED,2023-09-01,https://99.co/singapore/rooms/property/271a-jurong-west-street-24-hdb-BNXTFtv485C6cDnqpH37Qe
405 Hougang Avenue 10,"Hougang Avenue 10, Hougang, Northeast, 538808, Singapore",1.3724479,103.890591,Hougang,North-East,HOUGANG MRT STATION,1.371292292,103.8923805,0.236819209547257,2.841830514567084,1000.0,HDB,Common room,170.0,FULLY FURNISHED,2023-09-01,https://99.co/singapore/rooms/property/405-hougang-avenue-10-hdb-Ns7MPJujgUgxRMShNsgnun
24 Hougang Avenue 3,"24, Hougang Avenue 3, Hougang, Northeast, 530024, Singapore",1.3656055500000002,103.89205370670612,Hougang,North-East,HOUGANG MRT STATION,1.371292292,103.8923805,0.6333794939651485,7.600553927581783,900.0,HDB,Master room,123.0,FULLY FURNISHED,2023-09-01,https://99.co/singapore/rooms/property/24-hougang-avenue-3-hdb-nJRNHhNc63gTs6nBAKzJZ6
517 Woodlands Drive 14,"517, Woodlands Drive 14, Fragant Woods, Woodlands, Northwest, 730502, Singapore",1.4338503,103.79169997617285,Woodlands,North,WOODLANDS MRT STATION,1.436875128,103.7864851,0.6701969611308377,8.042363533570052,900.0,HDB,Common room,150.0,FULLY FURNISHED,2023-09-01,https://99.co/singapore/rooms/property/517-woodlands-drive-14-hdb-QfZuf7ynNunyqmPzhzkoQR
533 Bedok North Street 3,"533, Bedok North Street 3, Bedok, Southeast, 460533, Singapore",1.33360825,103.92413104542794,Bedok,East,BEDOK NORTH MRT STATION,1.334742117,103.9179783,0.695492113291891,8.34590535950269,1400.0,HDB,Master room,100.0,PARTIALLY FURNISHED,2023-09-01,https://99.co/singapore/rooms/property/533-bedok-north-street-3-hdb-TEH4Cr2RLCzF8jgQMpKQB5
345 Yishun Avenue 11,"Yishun Avenue 11, Yishun, Northwest, 760414, Singapore",1.423389,103.8461491,Yishun,North,YISHUN MRT STATION,1.429443081,103.835005,1.4098793411842754,16.918552094211304,900.0,HDB,Common room,120.0,PARTIALLY FURNISHED,2023-09-01,https://99.co/singapore/rooms/property/345-yishun-avenue-11-hdb-Zd5vqKHXWzYDZxyjAXa8Dr
443 Tampines Street 43,"443, Tampines Street 43, Tampines East, Tampines, Northeast, 521450, Singapore",1.3589804499999998,103.95218642421418,Tampines,East,TAMPINES EAST MRT STATION,1.356191483,103.9546345,0.41259233717131816,4.951108046055818,1300.0,HDB,Common room,215.0,PARTIALLY FURNISHED,2023-09-01,https://99.co/singapore/rooms/property/443-tampines-street-43-hdb-iBPXsDUhN8YhQGvSAoZiX7
114 Potong Pasir Avenue 1,"114, Potong Pasir Avenue 1, Toa Payoh, Southeast, 350114, Singapore",1.3369542,103.86316669527864,Toa Payoh,Central,WOODLEIGH MRT STATION,1.339190046,103.8708183,0.8861763828571951,10.634116594286342,900.0,HDB,Common room,120.0,FULLY FURNISHED,2023-09-01,https://99.co/singapore/rooms/property/114-potong-pasir-avenue-1-hdb-UcBhqBmKsfnNkrTCKDMUbp
131 Bukit Batok West Avenue 6,"131, Bukit Batok West Avenue 6, Bukit Batok, Southwest, 650131, Singapore",1.3507093000000001,103.74627903390285,Bukit Batok,West,BUKIT BATOK MRT STATION,1.349034109,103.7495668,0.4102124173938479,4.9225490087261745,800.0,HDB,Common room,120.0,FULLY FURNISHED,2023-09-01,https://99.co/singapore/rooms/property/131-bukit-batok-west-avenue-6-hdb-X2cpxzfeezkhHmptdUXFLD
635B Senja Road,"Blk 635B, 635B, Senja Road, Senja, Bukit Panjang, Northwest, 670629, Singapore",1.386652,103.75790273783377,Bukit Panjang,West,SENJA LRT STATION,1.382692296,103.7623672,0.6634437591955162,7.961325110346195,950.0,HDB,Common room,86.0,FULLY FURNISHED,2023-09-01,https://99.co/singapore/rooms/property/635b-senja-road-hdb-kNqmtBX8LTpPpFdyhyjVrG
76 Hougang Ave 7,"Hougang Avenue 7, Hougang, Northeast, 530357, Singapore",1.3721885,103.900779,Hougang,North-East,HOUGANG MRT STATION,1.371292292,103.8923805,0.9389064736554973,11.266877683865967,1200.0,Condo,Common room,150.0,FULLY FURNISHED,2023-09-01,https://99.co/singapore/rooms/property/the-florida-condo-SBPDE743kKYq78Ezf9uAhF
119 Bukit Batok West Avenue 6,"119, Bukit Batok West Avenue 6, Bukit Batok, Southwest, 650119, Singapore",1.3504011,103.74678287371398,Bukit Batok,West,BUKIT BATOK MRT STATION,1.349034109,103.7495668,0.34478693948559136,4.137443273827096,1200.0,HDB,Common room,120.0,FULLY FURNISHED,2023-09-01,https://99.co/singapore/rooms/property/119-bukit-batok-west-avenue-6-hdb-e4ixwgfG7jw6hQFQHwcQdj
12 Woodleigh Cl,"Blossoms @ Woodleigh, 12, Woodleigh Close, Market Square, Toa Payoh, Southeast, 357907, Singapore",1.3364437,103.86895241258568,Toa Payoh,Central,WOODLEIGH MRT STATION,1.339190046,103.8708183,0.3691613695812084,4.4299364349745005,2600.0,Condo,Master room,250.0,FULLY FURNISHED,2023-09-01,https://99.co/singapore/rooms/property/blossoms-woodleigh-condo-4gC9fDiz5JJGbtbB4JeM98
10 Lakepoint Dr,"10, Lakepoint Drive, Lakepoint Condomium, Jurong West, Southwest, 648927, Singapore",1.34200095,103.71797335754809,Jurong West,West,LAKESIDE MRT STATION,1.344259249,103.7209493,0.41532878443589216,4.983945413230706,1750.0,Condo,Common room,180.0,FULLY FURNISHED,2023-09-01,https://99.co/singapore/rooms/property/lakepoint-condominium-condo-59wcbMozA75fReiAgSVKXu
