address,full_address,latitude,longitude,planning_area,region,Nearest_MRT_Station,latitude_mrt,longitude_mrt,Distance_to_Nearest_MRT_km,Walking_Time_to_Nearest_MRT_min,price,unit_type,room_type,room_size_sqft,status,updated_date,link
20 Eunos Crescent,"20, Eunos Crescent, Eunos Crescent View, Geylang, Southeast, 400020, Singapore",1.3246651,103.9033855,Geylang,Central,EUNOS MRT STATION,1.319778952,103.9032525,0.543515896,6.522190752,1250,HDB,Common room,100,PARTIALLY FURNISHED,16/09/2023,https://99.co/singapore/rooms/property/20-eunos-crescent-hdb-DjxXZUjj4LqQL9jaTqemU5
20 Eunos Crescent,"20, Eunos Crescent, Eunos Crescent View, Geylang, Southeast, 400020, Singapore",1.3246651,103.9033855,Geylang,Central,EUNOS MRT STATION,1.319778952,103.9032525,0.543515896,6.522190752,850,HDB,Common room,200,PARTIALLY FURNISHED,01/09/2023,https://99.co/singapore/rooms/property/20-eunos-crescent-hdb-8Ytv68ZFEQgtzB3bgBNsoW
24 Eunos Crescent,"24, Eunos Crescent, Eunos Crescent View, Geylang, Southeast, 400024, Singapore",1.32378305,103.9023425,Geylang,Central,EUNOS MRT STATION,1.319778952,103.9032525,0.456582054,5.478984644,1500,HDB,Master room,200,UNFURNISHED,29/08/2023,https://99.co/singapore/rooms/property/24-eunos-crescent-hdb-iWrTpL4xVFmdxjticvHbYS
25 Eunos Crescent,"25, Eunos Crescent, Eunos Crescent View, Geylang, Southeast, 400025, Singapore",1.3233968,103.902435,Geylang,Central,EUNOS MRT STATION,1.319778952,103.9032525,0.412422927,4.949075123,1200,HDB,Common room,150,FULLY FURNISHED,18/09/2023,https://99.co/singapore/rooms/property/25-eunos-crescent-hdb-88fuHuqTC26C25peWQgiK2
25 Eunos Crescent,"25, Eunos Crescent, Eunos Crescent View, Geylang, Southeast, 400025, Singapore",1.3233968,103.902435,Geylang,Central,EUNOS MRT STATION,1.319778952,103.9032525,0.412422927,4.949075123,1200,HDB,Common room,150,PARTIALLY FURNISHED,17/09/2023,https://99.co/singapore/rooms/property/25-eunos-crescent-hdb-boW7bSCg67z38GwMUCbN4c
77 Marine Drive,"Marine Drive, Marine Drive Gardens, Marine Parade, Southeast, 440072, Singapore",1.3046158,103.9085167,Marine Parade,Central,EUNOS MRT STATION,1.319778952,103.9032525,1.784733814,21.41680577,1400,HDB,Common room,150,FULLY FURNISHED,29/08/2023,https://99.co/singapore/rooms/property/77-marine-drive-hdb-Ese3AxwywRJ6pB4bV2CDVu
75 Marine Drive,"Marine Drive, Marine Drive Gardens, Marine Parade, Southeast, 440072, Singapore",1.3046158,103.9085167,Marine Parade,Central,EUNOS MRT STATION,1.319778952,103.9032525,1.784733814,21.41680577,1400,HDB,Master room,200,FULLY FURNISHED,13/09/2023,https://99.co/singapore/rooms/property/75-marine-drive-hdb-Y8oFPQvHhKwRHUzVAqyeNS
75 Marine Drive,"Marine Drive, Marine Drive Gardens, Marine Parade, Southeast, 440072, Singapore",1.3046158,103.9085167,Marine Parade,Central,EUNOS MRT STATION,1.319778952,103.9032525,1.784733814,21.41680577,1400,HDB,Common room,200,FULLY FURNISHED,12/09/2023,https://99.co/singapore/rooms/property/75-marine-drive-hdb-WZNHY743e9JwVFuyJzpzjS
77 Marine Drive,"Marine Drive, Marine Drive Gardens, Marine Parade, Southeast, 440072, Singapore",1.3046158,103.9085167,Marine Parade,Central,EUNOS MRT STATION,1.319778952,103.9032525,1.784733814,21.41680577,1300,HDB,Common room,120,FULLY FURNISHED,08/09/2023,https://99.co/singapore/rooms/property/77-marine-drive-hdb-4hcAYB2izUFRJVAYpYJtkw
216 Joo Chiat Rd,"Soho Life, 216, Joo Chiat Road, Joo Chiat, Geylang, Southeast, 427471, Singapore",1.3120822,103.9003359,Geylang,Central,EUNOS MRT STATION,1.319778952,103.9032525,0.915198097,10.98237716,2400,Condo,Master room,345,PARTIALLY FURNISHED,18/09/2023,https://99.co/singapore/rooms/property/soho-life-condo-jzkFG4ydTtPMT4iRuoWqGy
Spring @ Langsat,"Spring @ Langsat, Langsat Road, Joo Chiat, Geylang, Southeast, 427373, Singapore",1.31528755,103.9001722,Geylang,Central,EUNOS MRT STATION,1.319778952,103.9032525,0.605534777,7.266417319,1500,Semi-D,Common room,109,FULLY FURNISHED,16/09/2023,https://99.co/singapore/rooms/property/langsat-road-landed-eApWtPAF6PWoTDW5DRAjb9
11 Sea Ave,"Sea Avenue Residences, 11, Sea Avenue, Marine Parade, Southeast, 428897, Singapore",1.3061501,103.9070253,Marine Parade,Central,EUNOS MRT STATION,1.319778952,103.9032525,1.572424186,18.86909023,1750,Condo,Common room,107,FULLY FURNISHED,19/09/2023,https://99.co/singapore/rooms/property/sea-avenue-residences-condo-aJKvgYPbuSaPBMN3Brzq6s
60 Marine Drive,"60, Marine Drive, Marine Drive Gardens, Marine Parade, Southeast, 440060, Singapore",1.30339185,103.9085175,Marine Parade,Central,EUNOS MRT STATION,1.319778952,103.9032525,1.913854197,22.96625037,1000,HDB,Common room,100,FULLY FURNISHED,16/09/2023,https://99.co/singapore/rooms/property/60-marine-drive-hdb-4wzRBGCxjrKYi3euasFScB
61 Marine Drive,"61, Marine Drive, Marine Drive Gardens, Marine Parade, Southeast, 440061, Singapore",1.30309225,103.9087472,Marine Parade,Central,EUNOS MRT STATION,1.319778952,103.9032525,1.953431615,23.44117938,900,HDB,Common room,100,FULLY FURNISHED,14/09/2023,https://99.co/singapore/rooms/property/61-marine-drive-hdb-D6yoeitXCQ8BUAKpJeaAN4
65 Marine Drive,"65, Marine Drive, Marine Drive Gardens, Marine Parade, Southeast, 440065, Singapore",1.3033773,103.9097367,Marine Parade,Central,EUNOS MRT STATION,1.319778952,103.9032525,1.961060032,23.53272039,1000,HDB,Common room,170,FULLY FURNISHED,13/09/2023,https://99.co/singapore/rooms/property/65-marine-drive-hdb-d93CpkHBGXc9j6DT4k654
66 Marine Drive,"66, Marine Drive, Marine Drive Gardens, Marine Parade, Southeast, 440066, Singapore",1.3038846,103.9097355,Marine Parade,Central,EUNOS MRT STATION,1.319778952,103.9032525,1.908661861,22.90394233,450,HDB,Common room,220,FULLY FURNISHED,17/09/2023,https://99.co/singapore/rooms/property/66-marine-drive-hdb-H962c9AdQccwcj2MEr8kwC
66 Marine Drive,"66, Marine Drive, Marine Drive Gardens, Marine Parade, Southeast, 440066, Singapore",1.3038846,103.9097355,Marine Parade,Central,EUNOS MRT STATION,1.319778952,103.9032525,1.908661861,22.90394233,1200,HDB,Common room,100,FULLY FURNISHED,10/09/2023,https://99.co/singapore/rooms/property/66-marine-drive-hdb-hadpxyvZ9WVLN9XaEEdswa
66 Marine Drive,"66, Marine Drive, Marine Drive Gardens, Marine Parade, Southeast, 440066, Singapore",1.3038846,103.9097355,Marine Parade,Central,EUNOS MRT STATION,1.319778952,103.9032525,1.908661861,22.90394233,450,HDB,Common room,180,FULLY FURNISHED,13/09/2023,https://99.co/singapore/rooms/property/66-marine-drive-hdb-5XhgBX5Np7e4goeG3CRXnr
72 Marine Drive,"72, Marine Drive, Marine Drive Gardens, Marine Parade, Southeast, 440072, Singapore",1.3042909,103.9083636,Marine Parade,Central,EUNOS MRT STATION,1.319778952,103.9032525,1.813499379,21.76199255,1400,HDB,Common room,150,FULLY FURNISHED,29/08/2023,https://99.co/singapore/rooms/property/72-marine-drive-hdb-MuvtbPKPs7RDoHH2skq3jr
63 East Coast Rd,"Birds of Paradise, 63, East Coast Road, Marine Parade, Southeast, 428776, Singapore",1.3052848,103.9036492,Marine Parade,Central,EUNOS MRT STATION,1.319778952,103.9032525,1.612279391,19.34735269,2000,Condo,Common room,100,FULLY FURNISHED,16/09/2023,https://99.co/singapore/rooms/property/the-red-house-condo-biSbHs9q7W5nmXQexSrAQa
76 Marine Drive,"76A, Marine Drive, Marine Drive Gardens, Marine Parade, Southeast, 441076, Singapore",1.30328395,103.9078699,Marine Parade,Central,EUNOS MRT STATION,1.319778952,103.9032525,1.904632336,22.85558804,2000,HDB,Master room,200,PARTIALLY FURNISHED,14/09/2023,https://99.co/singapore/rooms/property/76-marine-drive-hdb-2ixPUPQSuCMByDAyVhx67Z
465 Joo Chiat Road,"The Communal Place, 465, Joo Chiat Road, Marine Parade, Southeast, 428820, Singapore",1.3066838,103.9046349,Marine Parade,Central,EUNOS MRT STATION,1.319778952,103.9032525,1.464201316,17.5704158,2200,Condo,Master room,250,FULLY FURNISHED,15/09/2023,https://99.co/singapore/rooms/property/465-joo-chiat-road-condo-bVNweouhTRnygZ5ScDc7E5
81 Marine Parade Road,"Marine Blue, 81, Marine Parade Road, Marine Blue, Marine Parade, Southeast, 440083, Singapore",1.3038374,103.9049471,Marine Parade,Central,EUNOS MRT STATION,1.319778952,103.9032525,1.782601464,21.39121757,1300,HDB,Master room,60,PARTIALLY FURNISHED,07/09/2023,https://99.co/singapore/rooms/property/81-marine-parade-road-hdb-9Gw22QqcEwHhuUiQMebPCj
5 Kg Eunos,"FairPrice Shop Blk 5 Eunos Crescent, 5, Eunos Crescent, Eunos, Geylang, Southeast, 400005, Singapore",1.3211968,103.9035553,Geylang,Central,EUNOS MRT STATION,1.319778952,103.9032525,0.161210867,1.934530405,1500,Condo,Common room,150,FULLY FURNISHED,13/09/2023,https://99.co/singapore/rooms/property/eunos-park-condo-4A9BjrCvrX85EXVuvXo2jk
5 Kg Eunos,"FairPrice Shop Blk 5 Eunos Crescent, 5, Eunos Crescent, Eunos, Geylang, Southeast, 400005, Singapore",1.3211968,103.9035553,Geylang,Central,EUNOS MRT STATION,1.319778952,103.9032525,0.161210867,1.934530405,2400,Condo,Master room,250,FULLY FURNISHED,01/09/2023,https://99.co/singapore/rooms/property/eunos-park-condo-h65TeAapkpZN2bVGXKq4ye
5 Kg Eunos,"FairPrice Shop Blk 5 Eunos Crescent, 5, Eunos Crescent, Eunos, Geylang, Southeast, 400005, Singapore",1.3211968,103.9035553,Geylang,Central,EUNOS MRT STATION,1.319778952,103.9032525,0.161210867,1.934530405,2400,Condo,Master room,250,PARTIALLY FURNISHED,11/09/2023,https://99.co/singapore/rooms/property/eunos-park-condo-mjHJazBAHGY7ocz6EP3iTa
422 Fajar Road,"Fajar Road, Fajar, Bukit Panjang, Northwest, 679003, Singapore",1.3831836,103.7694585,Bukit Panjang,West,FAJAR LRT STATION,1.384520796,103.7708086,0.211264509,2.53517411,1800,HDB,Master room,230,FULLY FURNISHED,16/09/2023,https://99.co/singapore/rooms/property/422-fajar-road-hdb-RoyfpRJTYLPbHsRyzBUS5H
402 Fajar Road,"Fajar Road, Fajar, Bukit Panjang, Northwest, 679003, Singapore",1.3831836,103.7694585,Bukit Panjang,West,FAJAR LRT STATION,1.384520796,103.7708086,0.211264509,2.53517411,950,HDB,Common room,130,PARTIALLY FURNISHED,29/08/2023,https://99.co/singapore/rooms/property/402-fajar-road-hdb-DSML2WT5BWyVMr4r8F3dfj
441 Fajar Road,"Fajar Road, Fajar, Bukit Panjang, Northwest, 679003, Singapore",1.3831836,103.7694585,Bukit Panjang,West,FAJAR LRT STATION,1.384520796,103.7708086,0.211264509,2.53517411,900,HDB,Common room,140,PARTIALLY FURNISHED,07/09/2023,https://99.co/singapore/rooms/property/441-fajar-road-hdb-K6qW9pk9C5bvSu4Fjk33fE
420 Fajar Road,"Fajar Road, Fajar, Bukit Panjang, Northwest, 679003, Singapore",1.3831836,103.7694585,Bukit Panjang,West,FAJAR LRT STATION,1.384520796,103.7708086,0.211264509,2.53517411,900,HDB,Common room,280,FULLY FURNISHED,05/09/2023,https://99.co/singapore/rooms/property/420-fajar-road-hdb-9LbtDjufr3SLcAgsHHcjYP
401 Fajar Road,"Fajar Road, Fajar, Bukit Panjang, Northwest, 679003, Singapore",1.3831836,103.7694585,Bukit Panjang,West,FAJAR LRT STATION,1.384520796,103.7708086,0.211264509,2.53517411,1000,HDB,Common room,60,FULLY FURNISHED,31/08/2023,https://99.co/singapore/rooms/property/401-fajar-road-hdb-fT4Yi7Wj8cHUS46kYycEEo
404 Fajar Road,"Fajar Road, Fajar, Bukit Panjang, Northwest, 679003, Singapore",1.3831836,103.7694585,Bukit Panjang,West,FAJAR LRT STATION,1.384520796,103.7708086,0.211264509,2.53517411,1200,HDB,Master room,300,PARTIALLY FURNISHED,14/09/2023,https://99.co/singapore/rooms/property/404-fajar-road-hdb-Zr9MTQLoubcibih96bX3U9
403 Fajar Road,"Fajar Road, Fajar, Bukit Panjang, Northwest, 679003, Singapore",1.3831836,103.7694585,Bukit Panjang,West,FAJAR LRT STATION,1.384520796,103.7708086,0.211264509,2.53517411,1000,HDB,Master room,300,PARTIALLY FURNISHED,01/09/2023,https://99.co/singapore/rooms/property/403-fajar-road-hdb-SDsynCE3VZp8TRdsgs8Wia
419 Fajar Road,"Blk 419, 419, Fajar Road, Fajar, Bukit Panjang, Northwest, 670419, Singapore",1.384261,103.7695607,Bukit Panjang,West,FAJAR LRT STATION,1.384520796,103.7708086,0.141697648,1.700371775,1100,HDB,Common room,50,FULLY FURNISHED,16/09/2023,https://99.co/singapore/rooms/property/419-fajar-road-hdb-LRKcBA8sEDuiBS83jayr46
436 Fajar Road,"Blk 436, 436, Fajar Road, Fajar, Bukit Panjang, Northwest, 670436, Singapore",1.38226655,103.7702681,Bukit Panjang,West,FAJAR LRT STATION,1.384520796,103.7708086,0.257760982,3.093131788,600,HDB,Common room,110,FULLY FURNISHED,16/09/2023,https://99.co/singapore/rooms/property/436-fajar-road-hdb-SAKatGDUuGHMX5CEk5sm9D
412 Saujana Road,"Blk 412, 412, Saujana Road, Fajar, Bukit Panjang, Northwest, 670414, Singapore",1.3829062,103.7682665,Bukit Panjang,West,FAJAR LRT STATION,1.384520796,103.7708086,0.334797716,4.017572594,850,HDB,Common room,120,PARTIALLY FURNISHED,16/09/2023,https://99.co/singapore/rooms/property/412-saujana-road-hdb-E9UM9LBWuF3hmDCTNTgyfd
412 Saujana Road,"Blk 412, 412, Saujana Road, Fajar, Bukit Panjang, Northwest, 670414, Singapore",1.3829062,103.7682665,Bukit Panjang,West,FAJAR LRT STATION,1.384520796,103.7708086,0.334797716,4.017572594,800,HDB,Common room,120,FULLY FURNISHED,15/09/2023,https://99.co/singapore/rooms/property/412-saujana-road-hdb-9CMwETK7HmdyEiu8CowQsJ
6 Leith Pk,"Leith Park, Hougang, Northeast, 559258, Singapore",1.361553,103.8739632,Hougang,North-East,KOVAN MRT STATION,1.360179171,103.8850649,1.243523411,14.92228094,1700,Condo,Master room,300,FULLY FURNISHED,11/09/2023,https://99.co/singapore/rooms/property/leith-grove-condo-C2yEMPZNUXUDTRxYuRVidb
Lowland Terrace,"Lowland Road, Hougang, Northeast, 534799, Singapore",1.361151,103.8832573,Hougang,North-East,KOVAN MRT STATION,1.360179171,103.8850649,0.228153645,2.737843745,2500,Terraced House,Master room,380,FULLY FURNISHED,13/09/2023,https://99.co/singapore/rooms/property/lowland-road-landed-JYmUoB2bcaDZxUeiJKBko3
Lowland View,"Lowland Road, Hougang, Northeast, 534799, Singapore",1.361151,103.8832573,Hougang,North-East,KOVAN MRT STATION,1.360179171,103.8850649,0.228153645,2.737843745,1899,Corner Terrace,Common room,350,FULLY FURNISHED,15/09/2023,https://99.co/singapore/rooms/property/richards-avenue-landed-dPy3QCPrJrddF3DqqrNr5p
Lowland Road,"Lowland Road, Hougang, Northeast, 534799, Singapore",1.360778,103.8839762,Hougang,North-East,KOVAN MRT STATION,1.360179171,103.8850649,0.138132374,1.657588491,1780,Bungalow,Master room,239,FULLY FURNISHED,10/09/2023,https://99.co/singapore/rooms/property/lowland-road-landed-nfGDRPPwcMR3aRgsrCkVSE
4 Kovan Rise,"4, Kovan Rise, Hougang, Northeast, 544735, Singapore",1.3633085,103.885559,Hougang,North-East,KOVAN MRT STATION,1.360179171,103.8850649,0.352274379,4.227292553,2400,Condo,Common room,150,FULLY FURNISHED,16/09/2023,https://99.co/singapore/rooms/property/kovan-regency-condo-CBdknUx5Jsjsb4Mvh4p8WZ
Tai Peng Gardens,"Jalan Rengkam, Hougang, Northeast, 534754, Singapore",1.3625425,103.8891116,Hougang,North-East,KOVAN MRT STATION,1.360179171,103.8850649,0.52097952,6.251754241,1900,Terraced House,Master room,220,FULLY FURNISHED,16/09/2023,https://99.co/singapore/rooms/property/jalan-rengkam-landed-evA6v465GahzPK5Jw4f3Eu
Tai Peng Gardens,"Jalan Rengkam, Hougang, Northeast, 534754, Singapore",1.3625425,103.8891116,Hougang,North-East,KOVAN MRT STATION,1.360179171,103.8850649,0.52097952,6.251754241,1500,Terraced House,Common room,120,FULLY FURNISHED,16/09/2023,https://99.co/singapore/rooms/property/jalan-rengkam-landed-Ws8jdAD2LBRuGkeLLEmLNs
131 Lorong Ah Soo,"Lorong Ah Soo, Hougang, Northeast, 539975, Singapore",1.3520481,103.8845867,Hougang,North-East,KOVAN MRT STATION,1.360179171,103.8850649,0.905695222,10.86834266,1400,HDB,Master room,150,FULLY FURNISHED,11/09/2023,https://99.co/singapore/rooms/property/131-lorong-ah-soo-hdb-PGeaJqE8yNyfxNDY3zBuLD
137 Lorong Ah Soo,"Lorong Ah Soo, Hougang, Northeast, 539975, Singapore",1.3520481,103.8845867,Hougang,North-East,KOVAN MRT STATION,1.360179171,103.8850649,0.905695222,10.86834266,800,HDB,Common room,140,FULLY FURNISHED,17/09/2023,https://99.co/singapore/rooms/property/137-lorong-ah-soo-hdb-zwAPoVdRWgD5vVTmi5CkJg
137 Lorong Ah Soo,"Lorong Ah Soo, Hougang, Northeast, 539975, Singapore",1.3520481,103.8845867,Hougang,North-East,KOVAN MRT STATION,1.360179171,103.8850649,0.905695222,10.86834266,800,HDB,Common room,130,FULLY FURNISHED,16/09/2023,https://99.co/singapore/rooms/property/137-lorong-ah-soo-hdb-VaP8V5LjZJ5uwgogvGv7SP
137 Lorong Ah Soo,"Lorong Ah Soo, Hougang, Northeast, 539975, Singapore",1.3520481,103.8845867,Hougang,North-East,KOVAN MRT STATION,1.360179171,103.8850649,0.905695222,10.86834266,700,HDB,Common room,60,FULLY FURNISHED,11/09/2023,https://99.co/singapore/rooms/property/137-lorong-ah-soo-hdb-4Dcdbz7AR54Hqc8dUcCP5u
Poh Huat Road,"Poh Huat Road, Hougang, Northeast, 530631, Singapore",1.3665904,103.8818158,Hougang,North-East,KOVAN MRT STATION,1.360179171,103.8850649,0.799170027,9.590040322,2400,Terraced House,Common room,390,PARTIALLY FURNISHED,02/09/2023,https://99.co/singapore/rooms/property/poh-huat-road-landed-BxXsZSuZkxdLkcGTTmkDyL
Poh Huat Road,"Poh Huat Road, Hougang, Northeast, 530631, Singapore",1.3665904,103.8818158,Hougang,North-East,KOVAN MRT STATION,1.360179171,103.8850649,0.799170027,9.590040322,1900,Terraced House,Common room,280,PARTIALLY FURNISHED,02/09/2023,https://99.co/singapore/rooms/property/poh-huat-road-landed-VnsWcqp2MRJ7pPocXRoKx9
Poh Huat Road,"Poh Huat Road, Hougang, Northeast, 530631, Singapore",1.3665904,103.8818158,Hougang,North-East,KOVAN MRT STATION,1.360179171,103.8850649,0.799170027,9.590040322,1800,Corner Terrace,Common room,350,FULLY FURNISHED,10/09/2023,https://99.co/singapore/rooms/property/poh-huat-road-landed-PV3n6F9kFpbN6Cz4UscQdy
15 Kovan Rd,"15, Kovan Road, Hougang, Northeast, 549404, Singapore",1.35966175,103.8830833,Hougang,North-East,KOVAN MRT STATION,1.360179171,103.8850649,0.227673279,2.732079348,1550,Condo,Common room,90,FULLY FURNISHED,12/09/2023,https://99.co/singapore/rooms/property/kovan-melody-condo-PMiUSieDHEjPNrWmhaz9WD
15 Kovan Rd,"15, Kovan Road, Hougang, Northeast, 549404, Singapore",1.35966175,103.8830833,Hougang,North-East,KOVAN MRT STATION,1.360179171,103.8850649,0.227673279,2.732079348,1550,Condo,Common room,80,FULLY FURNISHED,16/09/2023,https://99.co/singapore/rooms/property/kovan-melody-condo-AfUPyo3x7xBFqSYELe24wm
15 Kovan Rd,"15, Kovan Road, Hougang, Northeast, 549404, Singapore",1.35966175,103.8830833,Hougang,North-East,KOVAN MRT STATION,1.360179171,103.8850649,0.227673279,2.732079348,2500,Condo,Common room,100,FULLY FURNISHED,16/09/2023,https://99.co/singapore/rooms/property/kovan-melody-condo-NGN3S7S3ZUoqmsWCYf2L3r
15 Kovan Rd,"15, Kovan Road, Hougang, Northeast, 549404, Singapore",1.35966175,103.8830833,Hougang,North-East,KOVAN MRT STATION,1.360179171,103.8850649,0.227673279,2.732079348,2500,Condo,Common room,150,FULLY FURNISHED,06/09/2023,https://99.co/singapore/rooms/property/kovan-melody-condo-epjqm6AupVscJLMALfbe7a
15 Kovan Rd,"15, Kovan Road, Hougang, Northeast, 549404, Singapore",1.35966175,103.8830833,Hougang,North-East,KOVAN MRT STATION,1.360179171,103.8850649,0.227673279,2.732079348,1550,Condo,Common room,120,FULLY FURNISHED,06/09/2023,https://99.co/singapore/rooms/property/kovan-melody-condo-XnHFmAMwXVAKTVaoJBDjcE
23 Kovan Rd,"23, Kovan Road, Hougang, Northeast, 547444, Singapore",1.36031285,103.8837954,Hougang,North-East,KOVAN MRT STATION,1.360179171,103.8850649,0.141907608,1.70289129,1500,Condo,Master room,250,FULLY FURNISHED,07/09/2023,https://99.co/singapore/rooms/property/kovan-melody-condo-8hu85sPcyrcgDZv5VoBHUY
38 Kovan Rise,"38, Kovan Rise, Hougang, Northeast, 544727, Singapore",1.3631458,103.8850521,Hougang,North-East,KOVAN MRT STATION,1.360179171,103.8850649,0.329877165,3.95852598,1600,Condo,Common room,100,FULLY FURNISHED,16/09/2023,https://99.co/singapore/rooms/property/kovan-regency-condo-oRAyF9CupML7GYhEEE6y5j
Highland Close,"Highland Close, Hougang, Northeast, 548534, Singapore",1.3584976,103.8794518,Hougang,North-East,KOVAN MRT STATION,1.360179171,103.8850649,0.651386311,7.816635736,2500,Terraced House,Master room,320,FULLY FURNISHED,16/09/2023,https://99.co/singapore/rooms/property/highland-close-landed-NiWuwKasPPeeqx5SD4jf8u
1 Robey Cres,"Robey Crescent, Hougang, Northeast, 530631, Singapore",1.3665937,103.8821222,Hougang,North-East,KOVAN MRT STATION,1.360179171,103.8850649,0.78469877,9.416385244,1233,Condo,Common room,180,FULLY FURNISHED,01/09/2023,https://99.co/singapore/rooms/property/onerobey-condo-6Lweau8JPr29vtgRA3wxGo
26 Glasgow Rd,"26, Glasgow Road, Hougang, Northeast, 546190, Singapore",1.36100945,103.8787668,Hougang,North-East,KOVAN MRT STATION,1.360179171,103.8850649,0.706178954,8.474147449,950,Condo,Common room,215,FULLY FURNISHED,13/09/2023,https://99.co/singapore/rooms/property/isuites-palm-condo-HeViDnXbaDdJNUEdmPcYkr
247 Hougang Avenue 3,"Hougang Avenue 3, Hougang, Northeast, 539190, Singapore",1.3589663,103.8929352,Hougang,North-East,KOVAN MRT STATION,1.360179171,103.8850649,0.885224811,10.62269774,900,HDB,Master room,200,FULLY FURNISHED,13/09/2023,https://99.co/singapore/rooms/property/247-hougang-avenue-3-hdb-bmQedREV5stsoEst4CdUi6
